year,state,legal1820,dtype,agegr,count,pop,age,legal,beertaxa,beerpercap,winepercap,spiritpercap,totpercap,mrate
1970,9,0,all,15-17 yrs,117,167630,15.978243827819824,0,0.20784835517406464,1,0.3400000035762787,1.4600000381469727,2.799999952316284,69.79657745361328
1971,9,0,all,15-17 yrs,120,172137,15.98206615447998,0,0.19912384450435638,0.9900000095367432,0.3700000047683716,1.440000057220459,2.799999952316284,69.7119140625
1972,9,0.25205478072166443,all,15-17 yrs,112,175706,15.978896141052246,0,0.19293101131916046,0.9599999785423279,0.3400000035762787,1.3700000047683716,2.6700000762939453,63.74284362792969
1973,9,1,all,15-17 yrs,121,179637,15.97916316986084,0,0.18163323402404785,1.0199999809265137,0.3499999940395355,1.350000023841858,2.7200000286102295,67.358062744140625
1974,9,1,all,15-17 yrs,88,181767,15.992693901062012,0,0.16358044743537903,1.0399999618530273,0.3499999940395355,1.340000033378601,2.7200000286102295,48.41362762451172
1975,9,1,all,15-17 yrs,97,181276,16.006603240966797,0,0.14989806711673737,1.0499999523162842,0.3499999940395355,1.2899999618530273,2.690000057220459,53.50956726074219
1976,9,1,all,15-17 yrs,90,180792,15.998058319091797,0,0.1417313814163208,1.0299999713897705,0.3700000047683716,1.2599999904632568,2.6600000858306885,49.78096389770508
1977,9,1,all,15-17 yrs,93,179130,15.998604774475098,0,0.13307783007621765,1.0499999523162842,0.3499999940395355,1.2100000381469727,2.609999895095825,51.9176025390625
1978,9,1,all,15-17 yrs,112,178348,16.01217269897461,0,0.12368889898061752,1.0700000524520874,0.3799999952316284,1.2000000476837158,2.6500000953674316,62.7985725402832
1979,9,1,all,15-17 yrs,114,176332,16.003204345703125,0,0.11108148843050003,1.1299999952316284,0.4000000059604645,1.2000000476837158,2.7200000286102295,64.65077209472656
1980,9,1,all,15-17 yrs,119,175116,16.008176803588867,0,0.09787033498287201,1.059999942779541,0.4300000071525574,1.2100000381469727,2.700000047683716,67.9549560546875
1981,9,1,all,15-17 yrs,98,170696,16.02732276916504,0,0.08871854841709137,1.0499999523162842,0.4399999976158142,1.1799999475479126,2.6700000762939453,57.41200637817383
1982,9,0.8333890438079834,all,15-17 yrs,97,163058,16.036270141601562,0,0.08357011526823044,1.0399999618530273,0.49000000953674316,1.2000000476837158,2.7300000190734863,59.488033294677734
1983,9,0.6795986294746399,all,15-17 yrs,85,156222,16.033912658691406,0,0.09716284275054932,1.100000023841858,0.49000000953674316,1.2300000190734863,2.819999933242798,54.409751892089844
1984,9,0.6682621240615845,all,15-17 yrs,71,151833,16.018335342407227,0,0.09314166754484177,1.100000023841858,0.5,1.2000000476837158,2.799999952316284,46.76190185546875
1985,9,0.4061198830604553,all,15-17 yrs,76,150692,16.004772186279297,0,0.08993884176015854,1.1399999856948853,0.5,1.2000000476837158,2.8399999141693115,50.433998107910156
1986,9,0.07784590870141983,all,15-17 yrs,91,150544,16.012720108032227,0,0.08829762041568756,1.1299999952316284,0.5099999904632568,1.149999976158142,2.7899999618530273,60.447444915771484
1987,9,0,all,15-17 yrs,65,144450,16.056407928466797,0,0.08518855273723602,1.149999976158142,0.5199999809265137,1.1200000047683716,2.7899999618530273,44.998268127441406
1988,9,0,all,15-17 yrs,86,134381,16.081470489501953,0,0.08180404454469681,1.1399999856948853,0.5099999904632568,1.0700000524520874,2.7100000381469727,63.99714279174805
1989,9,0,all,15-17 yrs,85,123012,16.05392074584961,0,0.15608739852905273,1.090000033378601,0.4699999988079071,0.9800000190734863,2.5399999618530273,69.09895324707031
1990,9,0,all,15-17 yrs,79,117329,16.020992279052734,0,0.14808598160743713,1.090000033378601,0.44999998807907104,0.9200000166893005,2.4600000381469727,67.33203125
1991,9,0,all,15-17 yrs,62,115109,16.012422561645508,0,0.14210601150989532,1.0299999713897705,0.4300000071525574,0.8399999737739563,2.2899999618530273,53.86199188232422
1992,9,0,all,15-17 yrs,65,115209,16.000537872314453,0,0.13795322179794312,1.0099999904632568,0.44999998807907104,0.8299999833106995,2.299999952316284,56.41920471191406
1993,9,0,all,15-17 yrs,69,115598,15.987239837646484,0,0.13394351303577423,0.9599999785423279,0.4399999976158142,0.800000011920929,2.200000047683716,59.689613342285156
1994,9,0,all,15-17 yrs,77,118012,15.984755516052246,0,0.13059945404529572,0.9900000095367432,0.4300000071525574,0.7799999713897705,2.200000047683716,65.24760437011719
1995,9,0,all,15-17 yrs,60,120270,15.973185539245605,0,0.12700025737285614,0.9700000286102295,0.49000000953674316,0.7699999809265137,2.2200000286102295,49.887752532958984
1996,9,0,all,15-17 yrs,57,121893,15.988908767700195,0,0.12335780262947083,0.9399999976158142,0.46000000834465027,0.7200000286102295,2.130000114440918,46.762325286865234
1970,10,0,all,15-17 yrs,20,31730,15.97226619720459,0,0.166278675198555,1.1699999570846558,0.20999999344348907,1.7400000095367432,3.119999885559082,63.031829833984375
1971,10,0,all,15-17 yrs,20,33750,15.975258827209473,0,0.1592990756034851,1.2000000476837158,0.23999999463558197,1.7400000095367432,3.180000066757202,59.25925827026367
1972,10,0.16134388744831085,all,15-17 yrs,32,35111,15.972970962524414,0,0.15434479713439941,1.2100000381469727,0.25999999046325684,1.600000023841858,3.069999933242798,91.1395263671875
1973,10,0.3258828818798065,all,15-17 yrs,37,36082,15.982816696166992,0,0.14530658721923828,1.2200000286102295,0.27000001072883606,1.5499999523162842,3.0399999618530273,102.54420471191406
1974,10,0.32573792338371277,all,15-17 yrs,39,36720,15.997440338134766,0,0.13086435198783875,1.2300000190734863,0.25999999046325684,1.5099999904632568,3,106.20915222167969
1975,10,0.32366180419921875,all,15-17 yrs,28,36653,16.0039005279541,0,0.11991845071315765,1.2300000190734863,0.25999999046325684,1.4900000095367432,2.9800000190734863,76.3921127319336
1976,10,0.32357504963874817,all,15-17 yrs,24,36749,15.998339653015137,0,0.11338510364294052,1.25,0.25,1.4299999475479126,2.9200000762939453,65.30789947509766
1977,10,0.3318800628185272,all,15-17 yrs,27,36444,15.99758529663086,0,0.1064622551202774,1.3200000524520874,0.23999999463558197,1.350000023841858,2.9100000858306885,74.08626556396484
1978,10,0.33196428418159485,all,15-17 yrs,37,36194,16.011493682861328,0,0.09895111620426178,1.3300000429153442,0.25,1.3300000429153442,2.9100000858306885,102.22689056396484
1979,10,0.33138787746429443,all,15-17 yrs,23,35322,16.010021209716797,0,0.08886519074440002,1.3799999952316284,0.27000001072883606,1.340000033378601,2.990000009536743,65.11522674560547
1980,10,0.33141854405403137,all,15-17 yrs,31,34197,16.01988410949707,0,0.07829626649618149,1.4500000476837158,0.28999999165534973,1.3799999952316284,3.119999885559082,90.65122985839844
1981,10,0.34862014651298523,all,15-17 yrs,21,32579,16.034408569335938,0,0.07097483426332474,1.5099999904632568,0.3199999928474426,1.3899999856948853,3.2300000190734863,64.45870208740234
1982,10,0.34909090399742126,all,15-17 yrs,17,30931,16.029678344726562,0,0.06685609370470047,1.5299999713897705,0.3400000035762787,1.3600000143051147,3.2300000190734863,54.96104049682617
1983,10,0.34485405683517456,all,15-17 yrs,15,29435,16.031017303466797,0,0.06477522850036621,1.5299999713897705,0.3499999940395355,1.340000033378601,3.2200000286102295,50.95974349975586
1984,10,0.30926060676574707,all,15-17 yrs,14,28426,16.016357421875,0,0.062094442546367645,1.5099999904632568,0.3799999952316284,1.2799999713897705,3.1700000762939453,49.25068664550781
1985,10,0.043799988925457,all,15-17 yrs,19,28185,15.987724304199219,0,0.05995922535657883,1.4600000381469727,0.4099999964237213,1.2999999523162842,3.1600000858306885,67.4117431640625
1986,10,0,all,15-17 yrs,18,28676,15.986713409423828,0,0.058865081518888474,1.4500000476837158,0.4399999976158142,1.2300000190734863,3.130000114440918,62.770259857177734
1987,10,0,all,15-17 yrs,20,28207,16.029531478881836,0,0.05679236724972725,1.440000057220459,0.41999998688697815,1.2200000286102295,3.0799999237060547,70.904388427734375
1988,10,0,all,15-17 yrs,16,26911,16.062725067138672,0,0.05453603342175484,1.440000057220459,0.4000000059604645,1.190000057220459,3.0299999713897705,59.45524215698242
1989,10,0,all,15-17 yrs,11,25127,16.048831939697266,0,0.05202913656830788,1.399999976158142,0.3799999952316284,1.1299999952316284,2.9100000858306885,43.777610778808594
1990,10,0,all,15-17 yrs,19,24608,16.008047103881836,0,0.11970284581184387,1.440000057220459,0.3700000047683716,1.1399999856948853,2.950000047683716,77.210662841796875
1991,10,0,all,15-17 yrs,10,24729,15.998139381408691,0,0.11486902832984924,1.399999976158142,0.3499999940395355,0.949999988079071,2.700000047683716,40.438350677490234
1992,10,0,all,15-17 yrs,11,25451,15.995677947998047,0,0.111512191593647,1.399999976158142,0.36000001430511475,0.9700000286102295,2.7300000190734863,43.220306396484375
1993,10,0,all,15-17 yrs,14,25920,15.995100021362305,0,0.10827101022005081,1.4600000381469727,0.3499999940395355,0.949999988079071,2.759999990463257,54.01234436035156
1994,10,0,all,15-17 yrs,11,26867,15.994751930236816,0,0.10556789487600327,1.4299999475479126,0.3799999952316284,0.949999988079071,2.759999990463257,40.942420959472656
1995,10,0,all,15-17 yrs,16,27749,15.987639427185059,0,0.10265854001045227,1.2999999523162842,0.4000000059604645,0.9200000166893005,2.619999885559082,57.65973663330078
1996,10,0,all,15-17 yrs,16,28624,16.005590438842773,0,0.09971422702074051,1.3899999856948853,0.44999998807907104,0.9399999976158142,2.7799999713897705,55.89714813232422
1970,11,1,all,15-17 yrs,49,35755,15.982352256774902,0,0.18706351518630981,1.3899999856948853,0.8199999928474426,4.440000057220459,6.639999866485596,137.0437774658203
1971,11,1,all,15-17 yrs,54,36399,15.988378524780273,0,0.17921146750450134,1.3700000047683716,0.9100000262260437,4.449999809265137,6.739999771118164,148.35572814941406
1972,11,1,all,15-17 yrs,40,36678,15.992610931396484,0,0.17363791167736053,1.340000033378601,0.8899999856948853,4.159999847412109,6.400000095367432,109.05719757080078
1973,11,1,all,15-17 yrs,29,36823,15.995030403137207,0,0.16346991062164307,1.3899999856948853,0.9200000166893005,3.890000104904175,6.210000038146973,78.755126953125
1974,11,1,all,15-17 yrs,36,36760,16.000816345214844,0,0.1472223997116089,1.3899999856948853,0.8899999856948853,3.759999990463257,6.039999961853027,97.93253326416016
1975,11,1,all,15-17 yrs,29,36533,16.005064010620117,0,0.1349082589149475,1.3700000047683716,0.9200000166893005,3.7100000381469727,6,79.38028717041016
1976,11,1,all,15-17 yrs,24,35798,16.01315689086914,0,0.12755824625492096,1.340000033378601,0.9399999976158142,3.569999933242798,5.860000133514404,67.04285430908203
1977,11,1,all,15-17 yrs,29,34579,16.024465560913086,0,0.11977004259824753,1.3899999856948853,0.8899999856948853,3.259999990463257,5.53000020980835,83.86592864990234
1978,11,1,all,15-17 yrs,25,33496,16.020748138427734,0,0.11132001131772995,1.4299999475479126,0.9399999976158142,3.140000104904175,5.510000228881836,74.63578033447266
1979,11,1,all,15-17 yrs,32,32371,16.01535415649414,0,0.09997333586215973,1.4800000190734863,0.9900000095367432,3.0299999713897705,5.489999771118164,98.853912353515625
1980,11,1,all,15-17 yrs,35,30116,16.033403396606445,0,0.08808330446481705,1.4900000095367432,0.9900000095367432,2.940000057220459,5.420000076293945,116.21729278564453
1981,11,1,all,15-17 yrs,28,28712,16.040748596191406,0,0.07984668761491776,1.5,1.059999942779541,2.9200000762939453,5.489999771118164,97.52020263671875
1982,11,1,all,15-17 yrs,31,26952,16.038921356201172,0,0.07521310448646545,1.4800000190734863,1,2.9100000858306885,5.389999866485596,115.01929473876953
1983,11,1,all,15-17 yrs,27,25453,16.046634674072266,0,0.07287213206291199,1.5499999523162842,1.0800000429153442,2.7899999618530273,5.409999847412109,106.07786560058594
1984,11,1,all,15-17 yrs,30,24583,16.034860610961914,0,0.06985624879598618,1.559999942779541,1.1100000143051147,2.680000066757202,5.340000152587891,122.03555297851562
1985,11,1,all,15-17 yrs,18,24722,16.00452995300293,0,0.06745412945747375,1.4900000095367432,1.0299999713897705,2.4200000762939453,4.940000057220459,72.80964660644531
1986,11,0.9906046390533447,all,15-17 yrs,35,25602,15.99668025970459,0,0.06622321903705597,1.5199999809265137,1.0399999618530273,2.190000057220459,4.75,136.70806884765625
1987,11,0.773251473903656,all,15-17 yrs,36,25350,16.046035766601562,0,0.06389141082763672,1.4800000190734863,1,2.369999885559082,4.849999904632568,142.0118408203125
1988,11,0.42791441082954407,all,15-17 yrs,44,23703,16.095516204833984,0,0.061353035271167755,1.4700000286102295,0.9900000095367432,2.0199999809265137,4.480000019073486,185.63050842285156
1989,11,0.09417500346899033,all,15-17 yrs,49,21361,16.091053009033203,0,0.07258065044879913,1.4900000095367432,0.8799999952316284,1.850000023841858,4.21999979019165,229.3900146484375
1990,11,0,all,15-17 yrs,50,17947,16.096227645874023,0,0.06885998696088791,1.4199999570846558,0.7599999904632568,1.9600000381469727,4.139999866485596,278.59808349609375
1991,11,0,all,15-17 yrs,59,16406,16.042850494384766,0,0.06607929617166519,1.4199999570846558,0.6100000143051147,1.850000023841858,3.890000104904175,359.6245422363281
1992,11,0,all,15-17 yrs,50,15751,16.020442962646484,0,0.06414825469255447,1.6100000143051147,0.699999988079071,1.7400000095367432,4.050000190734863,317.4401550292969
1993,11,0,all,15-17 yrs,65,15376,16.00702476501465,0,0.06228373944759369,1.5099999904632568,0.7300000190734863,1.5399999618530273,3.7799999713897705,422.7367248535156
1994,11,0,all,15-17 yrs,54,15389,16.005264282226562,0,0.06072874739766121,1.5,0.7400000095367432,1.5199999809265137,3.759999990463257,350.8999938964844
1995,11,0,all,15-17 yrs,55,15429,15.991768836975098,0,0.05905512347817421,1.5099999904632568,0.7200000286102295,1.5199999809265137,3.740000009536743,356.4715881347656
1996,11,0,all,15-17 yrs,47,15023,16.029088973999023,0,0.057361382991075516,1.4199999570846558,0.7400000095367432,1.4700000286102295,3.630000114440918,312.8536376953125
1970,12,0,all,15-17 yrs,408,359545,15.975886344909668,0,0.8247422575950623,1.090000033378601,0.30000001192092896,1.5199999809265137,2.9000000953674316,113.47675323486328
1971,12,0,all,15-17 yrs,435,386471,15.983964920043945,0,0.790123462677002,1.1799999475479126,0.33000001311302185,1.5199999809265137,3.0299999713897705,112.55696105957031
1972,12,0,all,15-17 yrs,482,410250,15.981915473937988,0,0.7655502557754517,1.25,0.33000001311302185,1.5199999809265137,3.0999999046325684,117.48933410644531
1973,12,0.5041095614433289,all,15-17 yrs,548,435923,15.987630844116211,0,0.7207207083702087,1.3300000429153442,0.3400000035762787,1.559999942779541,3.240000009536743,125.71027374267578
1974,12,1,all,15-17 yrs,456,457742,15.998842239379883,0,0.6490871906280518,1.3799999952316284,0.3199999928474426,1.5199999809265137,3.2200000286102295,99.61943817138672
1975,12,1,all,15-17 yrs,460,465242,15.998342514038086,0,0.5947955250740051,1.3799999952316284,0.3400000035762787,1.4700000286102295,3.190000057220459,98.87327575683594
1976,12,1,all,15-17 yrs,389,468194,15.996150970458984,0,0.562390148639679,1.350000023841858,0.36000001430511475,1.4600000381469727,3.1700000762939453,83.08522033691406
1977,12,1,all,15-17 yrs,400,469667,16.002504348754883,0,0.6600660085678101,1.3300000429153442,0.33000001311302185,1.4700000286102295,3.130000114440918,85.1667251586914
1978,12,1,all,15-17 yrs,412,471161,16.01017189025879,0,0.6134969592094421,1.409999966621399,0.3400000035762787,1.4800000190734863,3.2300000190734863,87.443572998046875
1979,12,1,all,15-17 yrs,428,473759,16.00920867919922,0,0.5509642362594604,1.4700000286102295,0.3700000047683716,1.5099999904632568,3.3399999141693115,90.34129333496094
1980,12,0.9191416501998901,all,15-17 yrs,465,482560,16.019208908081055,0,0.48543688654899597,1.4199999570846558,0.3700000047683716,1.4299999475479126,3.2200000286102295,96.36107635498047
1981,12,0.6752321124076843,all,15-17 yrs,430,475462,16.041305541992188,0,0.44004401564598083,1.5499999523162842,0.38999998569488525,1.3799999952316284,3.309999942779541,90.4383544921875
1982,12,0.6758331656455994,all,15-17 yrs,382,460090,16.042226791381836,0,0.41450777649879456,1.559999942779541,0.4000000059604645,1.3300000429153442,3.2899999618530273,83.02723693847656
1983,12,0.6855270862579346,all,15-17 yrs,336,445870,16.032901763916016,0,0.6425702571868896,1.559999942779541,0.4000000059604645,1.2300000190734863,3.190000057220459,75.35829162597656
1984,12,0.6951020956039429,all,15-17 yrs,330,445062,16.017274856567383,0,0.615976870059967,1.4800000190734863,0.4000000059604645,1.2400000095367432,3.119999885559082,74.14697265625
1985,12,0.6483528017997742,all,15-17 yrs,342,454686,15.998745918273926,0,0.5947955250740051,1.4700000286102295,0.4099999964237213,1.159999966621399,3.0399999618530273,75.21674346923828
1986,12,0.346679151058197,all,15-17 yrs,397,474927,15.995079040527344,0,0.5839415788650513,1.5,0.4099999964237213,1.0499999523162842,2.9600000381469727,83.591796875
1987,12,0.0424189418554306,all,15-17 yrs,380,482185,16.02831268310547,0,0.5633803009986877,1.5099999904632568,0.41999998688697815,1.0299999713897705,2.950000047683716,78.80792999267578
1988,12,0,all,15-17 yrs,459,476074,16.05687141418457,0,0.5409974455833435,1.5099999904632568,0.4099999964237213,1,2.9200000762939453,96.41358184814453
1989,12,0,all,15-17 yrs,362,458107,16.041872024536133,0,0.5161290168762207,1.5099999904632568,0.38999998569488525,1,2.9000000953674316,79.020843505859375
